Start Date,Start Time 30 Minute Period,pre_price_growth,forecast_error_change,net_demand_growth,actual_price_growth_DAM,actual_price_growth_IDA1,actual_price_growth_IDA2,actual_price_growth_IDA3,actual_price_growth_BM
01/04/2019,19:00:00,-0.02646299812178374,-0.031442421066422116,-0.015752165922814386,0.0242057282808354,-0.0199385386172639,-0.02742313212963725,0.024217687074829755,0.002059271197063463
01/04/2019,19:30:00,0.001537363003168865,-0.00792288392975043,0.005483028720626632,0.0,0.004913043478260438,0.033329925365505726,0.0,0.1120209890284622
01/04/2019,20:00:00,0.04073449329907703,0.0018452616317385,0.008542583484338596,-0.02427773054785113,0.014004001143183823,0.047614410905550145,0.08604824670479982,-0.0013533954303000357
01/04/2019,20:30:00,0.022425670732724723,0.05067567567567568,0.01904520060944642,0.0,-0.060303030303030365,-0.010926272270893014,0.019268292682926808,-0.03365701119157343
01/04/2019,21:00:00,-0.017621839732677835,0.009910802775024777,-0.022857142857142857,-0.33213894510145997,-0.21254432216935146,-0.2083361652959967,-0.17142857142857143,-0.04939550949913643
01/04/2019,21:30:00,-0.1684110317158995,0.007622326038849275,-0.056241426611796985,0.0,-0.03678095238095287,-0.11629142087593235,-0.09375,-3.620909816440543
01/04/2019,22:00:00,-0.4223434779805277,-0.07195571955719557,-0.038461538461538464,-0.20321225930393666,-0.09102244389027501,-0.12172340425531908,-0.0847457627118644,0.7195927044869643
01/04/2019,22:30:00,0.1391540852575487,-0.06535626535626536,-0.1111111111111111,0.0,-0.005054513555285853,-0.004917682274962821,0.1323529411764706,-0.41162533564997633
01/04/2019,23:00:00,-0.06475968144678712,-0.09132000306442964,-0.08482142857142858,0.051567796610169865,-0.018680851063829638,-inf,-inf,-0.5616674888998521
01/04/2019,23:30:00,-0.2055395576666171,-0.06456611570247929,-0.07572958995197636,0.0,-0.09302325581395349,,,-0.026849037487335418
02/04/2019,00:00:00,-0.03901912399753241,-0.07921605445370261,-0.033206106870229006,-0.1800000000000006,-0.13157894736842105,,,-0.12574850299401188
02/04/2019,00:30:00,-0.14690015034934117,-0.018223098524227814,-0.027450980392156862,0.0,-0.007610107920346124,,,-0.057918552036199146
02/04/2019,01:00:00,-0.01990745334331563,-0.023857588548357497,-0.055900621118012424,-0.012940312492086475,0.03300000000000034,,,-0.0003017501508752299
02/04/2019,01:30:00,0.006862016142758587,-0.060323020042809886,-0.048177083333333336,0.0,-0.031009596320088876,,,-0.0018137847642080498
02/04/2019,02:00:00,-0.011168882930541,-0.021873135812288724,-0.007874015748031496,-0.027422921816053703,0.01594693028095751,,,0.0537757437070941
02/04/2019,02:30:00,0.012867170384942105,-0.045747556664587234,-0.01871657754010695,0.0,0.03315056089340539,,,0.08217379889734845
02/04/2019,03:00:00,0.03825150709906006,-0.026029443140601665,-0.029357798165137616,0.08800778283978798,0.09640909090909053,,,0.373931623931624
02/04/2019,03:30:00,0.20887307462036694,-0.06498523062940241,-0.016791044776119403,0.0,-0.044138585666825034,,,-0.033288043478261004
02/04/2019,04:00:00,-0.026682685591349935,-0.0227748082732977,-0.056678166584524396,-0.1144783815946045,-0.11437260346423282,,,0.18629076838032058
02/04/2019,04:30:00,0.03261031150753481,-0.053365973072215425,-0.054025974025974026,0.0,0.00013220518244303145,,,0.37899073120494337
02/04/2019,05:00:00,0.22984049335172108,0.006807682956479455,-0.005221932114882507,0.10263407688656813,0.10487325743769292,,,-0.43250553233341493
02/04/2019,05:30:00,-0.15943909105719536,-0.02670993509735397,0.11013011152416356,0.0,0.05773862622658415,,,-0.40629322268326423
02/04/2019,06:00:00,-0.14439303963540923,0.06050656660412758,0.09920468815403935,0.068214483139856,-0.032394722906546124,,,-0.19950228121111596
02/04/2019,06:30:00,-0.058022472566811534,0.09044368600682594,0.1567243205082951,0.0,-0.0270276661149208,,,0.1931057563587684
02/04/2019,07:00:00,0.07059582413851632,0.1111111111111111,0.09082156611039795,0.08710133225676192,0.016511627906976765,,,0.14261119081779058
02/04/2019,07:30:00,0.09223989151873763,0.12290038250457343,0.08487518355359765,0.0,0.14648670107185396,,,0.06342381080354742
02/04/2019,08:00:00,0.06940461167832968,0.11456339272566632,0.04755244755244755,0.2300519101053749,0.23666666666666664,,,0.20972708930657322
