Start Date,Start Time 30 Minute Period,pre_price_growth,net_demand_growth,actual_price_growth_DAM,actual_price_growth_IDA1,actual_price_growth_IDA2,actual_price_growth_IDA3,actual_price_growth_BM
01/10/2019,21:30:00,0.037770990091633476,-0.05089485458612975,0.0,-0.1350339340042122,-0.17073170731707318,-0.06653359946773121,-0.2377062058130399
01/10/2019,22:00:00,-0.1300724027614075,-0.05673758865248227,-0.20497060395510452,-0.22085714285714317,-0.1388888888888889,-0.2524999999999999,-0.5282112845138055
01/10/2019,22:30:00,-0.2767238136185307,-0.06885660138976626,0.0,-0.01744186046511674,-0.048034934497816116,-0.058823529411764705,-0.7383138564273786
01/10/2019,23:00:00,-0.13367452629013582,-0.0746775288526816,-0.06914285714285678,0.021058622652248414,-inf,-inf,0.1769151494331844
01/10/2019,23:30:00,0.007778337531485989,-0.04951905949412184,0.0,0.0025546409310251944,,,-0.09724839803995483
02/10/2019,00:00:00,-0.025733774286895134,-0.0612476370510397,-0.09959158027018505,-0.14308890330953894,,,0.011549925484351665
02/10/2019,00:30:00,-0.08123812716504619,-0.03563038371182459,0.0,-0.2841666666666674,,,0.27321960465746004
02/10/2019,01:00:00,0.03525226390685628,-0.04202366381068951,-0.07099596231493902,0.07443116081758529,,,1.233232284956423
02/10/2019,01:30:00,1.9033011977797256,0.002035830618892508,0.0,0.04634056638470146,,,9.875560538116593
02/10/2019,02:00:00,2.3737792642140456,0.012861736334405145,-0.024827586206897248,0.045964912280701084,,,0.4416275430359937
02/10/2019,02:30:00,0.16433761878144162,0.006389776357827476,0.0,-0.1260371394705657,,,-0.15551537070524402
02/10/2019,03:00:00,-0.09138604197169363,0.019960861056751468,-0.027275947573502962,-0.003966679888932173,,,0.04092958723551831
02/10/2019,03:30:00,0.0037680807098579854,0.016551193225558123,0.0,-0.06013456686291094,,,0.0072314049586777165
02/10/2019,04:00:00,-0.015052436767427766,0.035634743875278395,0.03189300411522573,0.09992429977289977,,,0.2459101532069593
02/10/2019,04:30:00,0.13859071102136247,0.019650655021834062,0.0,-0.043443917851500126,,,0.3088657573582198
02/10/2019,05:00:00,0.14618874773139784,0.03273495248152059,0.29616220130340337,0.3030553261767134,,,0.1165371809100998
02/10/2019,05:30:00,0.2174962721011147,0.050467914438502674,0.0,-0.007487520798669963,,,-0.04507042253521125
02/10/2019,06:00:00,-0.021691816598955534,0.08473539308657081,0.05840909090909108,0.2457644844174859,,,-1.7307692307692308
02/10/2019,06:30:00,-0.2100781318584848,0.08890746934225195,0.0,-0.03641881638846612,,,0.5513601299228583
02/10/2019,07:00:00,0.18279647033503146,0.11647377493228268,0.23835900986671268,0.03895833333333284,,,0.3960274644433546
02/10/2019,07:30:00,0.2559120269043932,0.08205244122965642,0.0,0.19745861896003958,,,-0.3584277148567622
02/10/2019,08:00:00,-0.0546672671996399,0.05409450502458841,0.20240231948087864,0.22020860495436823,,,-0.4755468173998526
02/10/2019,08:30:00,0.06427141502476079,0.023182957393483708,0.0,0.04124999999999997,,,0.08397118415128343
02/10/2019,09:00:00,0.03571247142494295,0.019656019656019656,0.07425869120654312,-0.12296462661426173,,,-0.4310567010309283
02/10/2019,09:30:00,-0.09046089076002724,0.006711409395973154,0.0,-0.014236902050113897,,,-0.0003222687721557995
02/10/2019,10:00:00,-0.0056264274970753625,0.003243462396107845,0.0,-0.01797101449275355,,,0.005129849310676503
02/10/2019,10:30:00,-0.00605279381269965,0.0016191054442420564,0.0,-0.01113716295427909,,,0.39776018536396984
02/10/2019,11:00:00,0.1000655671558986,-0.00406421459053038,0.0,-0.11868852459016385,1.0,,-0.052428368217841866
02/10/2019,11:30:00,-0.04304596567370289,-0.014220939818631493,0.0,-0.2708333333333333,-0.2310606060606068,,-0.15897315120113048
02/10/2019,12:00:00,-0.14424379232505655,0.006958657388456815,0.0001277955271569781,0.29660023446658845,0.18769230769230819,,0.014620561615224008
02/10/2019,12:30:00,0.1299395082096004,0.005090612909794339,0.0,0.0,0.0,,0.020904339922744708
02/10/2019,13:00:00,0.0036007827788649216,-0.012577319587628866,-0.000127811860941124,0.0,-0.11607142857142853,,-0.22420027816411692
02/10/2019,13:30:00,-0.06161964515726947,-0.016771488469601678,0.0,-0.17655172413793094,-0.3544186046511628,,-0.013818386914833471
02/10/2019,14:00:00,-0.1209594783418724,0.0006285355122564425,0.0,0.05228758169934689,0.06926406926406975,,-0.1325455126157778
02/10/2019,14:30:00,0.01037105323807355,-0.0016789087093389296,0.0,-0.05517241379310399,-0.07441860465116336,,0.016027655562539222
02/10/2019,15:00:00,-0.027906756372595817,0.004595780238144976,-0.10197183098591502,0.12121212121212122,0.1568627450980392,,0.04069942719324726
